Log created at 13:40:37 12/09/2017
Use Options|Set template for new log to modify this template.
------------------------------------------------------
Bean/Blend name:

Profile description:

Roast notes:

Cupping results:

01:10,382.0,373.0,timer
65,30
01:15,367.6,359.6,timer
65,30
01:20,350.4,351.3,timer
65,30
01:25,327.9,345.5,timer
65,30
01:30,319.8,338.4,timer
65,30
01:35,342.2,351.5,timer
65,30
01:40,361.2,363.6,timer
65,30
