Rao ratio % = 16

Log created at 13:49:53 19/06/2017
Use Options|Set template for new log to modify this template.
------------------------------------------------------
Bean/Blend name: eth yukiro 02 150g

Profile description: fcv2

Roast notes:

Cupping results:

Roast Logger Copyright (c) Tom Coxon (GreenBean TMC).
Roast started at 13:56:20 19/06/2017
Elapsed time , T1 , T2 , Event type
Heat , Fan
00:00,366.0,359.8,Beans loaded
50,30
00:05,368.3,361.6,timer
50,30
00:10,370.4,363.3,timer
50,30
00:15,372.1,365.1,timer
50,30
00:20,360.5,365.0,timer
50,30
00:25,330.0,361.4,timer
50,30
00:30,297.1,356.9,timer
50,30
00:35,275.9,351.6,timer
50,30
00:40,259.1,347.7,timer
50,30
00:45,245.5,344.3,timer
50,30
00:50,235.1,341.1,timer
50,30
00:55,227.9,338.4,timer
50,30
01:00,222.3,336.3,timer
50,30
01:05,218.7,334.6,timer
50,30
01:10,216.6,333.3,timer
50,30
01:15,215.7,332.5,timer
50,30
01:20,216.1,332.1,timer
50,30
01:25,216.9,332.1,timer
50,30
01:30,218.7,332.1,timer
50,30
01:35,220.9,332.4,timer
50,30
01:40,223.6,332.9,timer
50,30
01:45,226.4,333.2,timer
50,30
01:50,230.2,334.0,timer
50,30
01:55,233.7,335.0,timer
50,30
02:00,237.0,336.1,timer
50,30
02:05,240.6,337.2,timer
50,30
02:10,244.0,338.2,timer
50,30
02:15,247.6,339.4,timer
50,30
02:20,251.5,340.7,timer
50,30
02:25,255.3,342.1,timer
50,30
02:30,258.8,343.6,timer
50,30
02:35,262.4,345.1,timer
50,30
02:40,266.0,346.6,timer
50,30
02:45,269.5,348.1,timer
50,30
02:50,272.9,349.7,timer
50,30
02:55,276.1,351.3,timer
50,30
03:00,279.3,352.8,timer
50,30
03:05,282.4,354.4,timer
50,30
03:10,286.3,356.1,timer
50,30
03:15,289.4,358.3,timer
50,30
03:20,292.6,360.0,timer
50,30
03:25,295.7,361.8,timer
50,30
03:30,298.7,363.6,timer
50,30
03:35,301.6,365.4,timer
50,30
03:40,304.6,367.2,timer
50,30
03:45,307.4,368.6,timer
50,30
03:50,310.0,370.0,timer
50,30
03:55,312.6,371.6,timer
50,30
04:00,315.2,373.3,timer
50,30
04:05,318.0,374.8,timer
50,30
04:10,320.6,376.5,timer
50,30
04:15,323.2,378.2,timer
50,30
04:20,325.7,379.8,timer
50,30
04:25,328.3,381.5,timer
50,30
04:30,331.4,383.2,timer
50,30
04:35,334.0,385.1,timer
50,30
04:40,336.6,386.7,timer
50,30
04:45,339.1,388.4,timer
50,30
04:50,341.5,390.1,timer
50,30
04:55,343.9,391.7,timer
50,30
05:00,346.2,393.4,timer
50,30
05:05,348.5,395.1,timer
50,30
05:10,350.8,396.8,timer
50,30
05:15,353.1,398.4,timer
50,30
05:20,355.3,400.2,timer
50,30
05:25,357.5,401.7,timer
50,30
05:30,359.9,403.2,timer
50,30
05:35,361.9,404.6,timer
50,30
05:40,364.1,406.0,timer
50,30
05:45,366.3,407.3,timer
50,30
05:50,368.8,408.9,timer
50,30
05:55,370.7,410.1,timer
50,30
06:00,372.7,411.2,timer
50,30
06:05,374.7,412.1,timer
50,30
06:10,376.5,413.0,timer
50,30
06:15,378.1,413.5,timer
50,30
06:20,379.7,413.9,timer
50,30
06:25,381.4,414.2,timer
50,30
06:30,383.0,414.3,timer
50,30
06:35,384.4,414.3,timer
50,30
06:40,385.7,414.2,timer
50,30
06:45,386.8,413.7,timer
50,30
06:50,388.3,413.3,timer
50,30
06:55,389.4,412.8,timer
50,30
07:00,390.4,412.3,timer
50,30
07:05,391.3,411.7,timer
50,30
07:10,392.2,411.1,timer
50,30
07:15,393.1,410.4,timer
50,30
07:20,393.8,409.8,timer
50,30
07:20,393.8,409.8,First crack start
50,30
07:25,394.2,409.2,timer
50,30
07:30,394.7,408.8,timer
50,30
07:35,395.3,408.4,timer
50,30
07:40,395.5,408.0,timer
50,30
07:45,396.0,407.5,timer
50,30
07:50,396.1,407.1,timer
50,30
07:55,396.2,406.7,timer
50,30
08:00,396.3,406.4,timer
50,30
08:05,396.5,406.0,timer
50,30
08:10,396.4,405.6,timer
50,30
08:15,396.4,405.4,timer
50,30
08:20,396.6,405.1,timer
50,30
08:25,396.8,405.0,timer
50,30
08:30,396.9,404.9,timer
50,30
08:35,396.9,404.6,timer
50,30
08:40,396.9,404.4,timer
50,30
08:45,397.1,404.3,timer
50,30
08:49,397.4,404.2,Beans ejected
50,30

@actionT1Table
248|null|30
352|65|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null

@actionSecsFCTable
60|50|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null

@actionResetTable
100|null

@loadBeansTable
295

