Rao ratio % = 17

Log created at 16:59:56 09/01/2017
Use Options|Set template for new log to modify this template.
------------------------------------------------------
Bean/Blend name:

Profile description:

Roast notes:

Cupping results:

Roast Logger Copyright (c) Tom Coxon (GreenBean TMC).
Roast started at 16:59:56 09/01/2017
Elapsed time , T1 , T2 , Event type
Heat , Fan
00:00,202.6,302.9,Beans loaded
100,0
00:05,200.7,300.1,timer
100,0
00:10,199.8,297.5,timer
100,0
00:15,199.9,295.2,timer
100,0
00:20,200.4,293.1,timer
100,0
00:25,201.8,290.9,timer
100,0
00:30,203.5,289.1,timer
100,0
00:35,205.5,287.6,timer
100,0
00:40,207.8,286.4,timer
100,0
00:45,210.2,285.4,timer
100,0
00:50,213.0,283.6,timer
100,0
00:55,216.1,282.7,timer
100,0
01:00,219.4,281.7,timer
100,0
01:05,222.5,280.7,timer
100,0
01:10,226.1,279.8,timer
65,30
01:15,229.1,279.2,timer
65,30
01:20,232.0,278.7,timer
65,30
01:25,234.8,278.1,timer
65,30
01:30,237.6,277.7,timer
65,30
01:35,240.1,277.4,timer
65,30
01:40,242.8,277.1,timer
65,30
01:45,245.4,277.1,timer
65,30
01:50,247.8,277.0,timer
65,30
01:55,250.4,276.9,timer
65,30
02:00,252.8,277.1,timer
65,30
02:05,255.2,277.2,timer
65,30
02:10,257.5,277.4,timer
65,30
02:15,259.7,277.5,timer
65,30
02:20,262.2,278.0,timer
65,30
02:25,264.5,278.3,timer
65,30
02:30,266.7,278.9,timer
65,30
02:35,269.5,279.2,timer
65,30
02:40,271.6,279.9,timer
65,30
02:45,273.6,280.6,timer
65,30
02:50,275.7,281.4,timer
65,30
02:55,277.7,282.1,timer
65,30
03:00,279.9,283.0,timer
65,30
03:05,281.7,283.9,timer
65,30
03:10,283.6,284.8,timer
65,30
03:15,285.8,285.7,timer
65,30
03:20,288.1,286.8,timer
65,30
03:25,290.0,287.9,timer
65,30
03:30,291.9,288.9,timer
65,30
03:35,293.9,290.2,timer
65,30
03:40,295.6,291.3,timer
65,30
03:45,297.4,292.6,timer
65,30
03:50,299.8,293.8,timer
65,30
03:55,301.8,295.2,timer
65,30
04:00,303.8,296.8,timer
65,30
04:05,305.5,298.1,timer
65,30
04:10,307.9,299.2,timer
65,30
04:15,309.8,300.6,timer
65,30
04:20,311.5,301.9,timer
65,30
04:25,313.7,303.3,timer
65,30
04:30,315.0,304.0,timer
65,30
04:35,316.8,305.5,timer
65,30
04:40,318.9,306.3,timer
65,30
04:45,321.1,307.2,timer
65,30
04:50,322.6,308.0,timer
65,30
04:55,323.8,309.1,timer
65,30
05:00,325.6,309.6,timer
65,30
05:05,327.4,310.4,timer
65,30
05:10,329.0,310.7,timer
65,30
05:15,330.8,311.7,timer
65,30
05:20,332.4,312.2,timer
65,30
05:25,333.8,312.8,timer
65,30
